浙江,温州,2017-05-11,鹅肝寿司,胡椒猪肚鸡,咖喱蟹,豉油鸡,鳗鱼饭,牛小排,虾饺皇,番茄鱼,甜虾刺身,照烧鸡
浙江,嘉兴,2017-05-11,荷香鸡,白水鱼,酱鸭,酱爆螺丝,响油鳝糊,小米糕,梅干菜烧肉,古镇酱鸭,馄饨老鸭煲,糖醋排骨
浙江,湖州,2017-05-11,土鸡煲,绣花锦,太湖白鱼,红烧肉,土鸡汤,糖醋排骨,酸菜鱼,茶香鸡,石耳土鸡蛋,马来咖喱牛肉
浙江,绍兴,2017-05-11,芝心虾球,绍三鲜,煲仔饭,红糖磨糍,糖醋里脊,臭豆腐,酸辣土豆丝,烤肉,豆腐小笼,马蹄竹蔗水
浙江,金华,2017-05-11,肉蟹煲,黄椒鱼头,烤肉,烤羊排,炸鸡,卤鸭,口水鸡,牛排,鹅肝,榴莲披萨
浙江,衢州,2017-05-11,芝士条,灶台鱼,麻辣牛肉,蛋炒饭,刺身拼盘,烤鳕鱼,焗蟹宝,口水鸡,三文鱼刺身,甜虾刺身
浙江,舟山,2017-05-11,梭子蟹,葱油梭子蟹,盐烤海鲜拼,铁板海瓜子,葱油蟹,海瓜子,瑶柱炒粉丝,毛蚶,铁板奉芋,葱油蛏子
浙江,台州,2017-05-11,小饿魔,袁先生,虾饺皇,黄焖土鸡,龙井茶香虾,炙烤虎虾,脆皮黄金卷,花之恋,小鲍邂逅鲤鱼,潮汕火锅
浙江,丽水,2017-05-11,幸福大鱼头,烤羊排,片皮鸭,小灶秘制豆腐,烤鸭,番茄鱼,手撕鸡,葱烤鲫鱼,手撕包菜,大盘鸡
安徽,,2017-05-11,臭鳜鱼,跳水鱼,笋尖烧肉,铁板毛豆腐,石耳炒蛋,羊肉串,重庆豆花鱼,九华石鱼,新疆羊肉串,土鸡汤
安徽,合肥,2017-05-11,羊肉串,重庆豆花鱼,新疆羊肉串,秘制牛肉,火焰玻璃片,葱烧豆腐,烤羊排,三文鱼薄切,铜锣烧,潮汕火锅
安徽,芜湖,2017-05-11,混椒鸡,三文鱼刺身,虾饺皇,酸菜鱼,马蹄竹蔗水,野生虫草花,大盘鸡,烤羊排,肠粉,烤肉
安徽,蚌埠,2017-05-11,桂花藕,铁锅葱烧虾,油淋茄子,羊肉串,川味火锅,五花肉,培根,大盘鸡,胖鱼头,相间肥牛
安徽,淮南,2017-05-11,五花肉,铁板土豆,菠萝海鲜炒饭,培根,板烧大虾,带皮五花肉,铁板蒜蓉虾,蓝莓山药,蜜汁叉烧,芝士玉米
安徽,马鞍山,2017-05-11,神仙鸡,烤鱼,虾饺皇,船家烧鱼头,烤五花肉,脆皮肠粉,钵钵鸡,三文鱼刺身,鸡翅,烤鸭卷
安徽,淮北,2017-05-11,炸鸡,蛋挞,川味火锅,培根,虾饺皇,海鲜面疙瘩,菠萝咕咾肉,百叶,果醋,清江鱼
安徽,铜陵,2017-05-11,羊汤,烤肠,黑椒多汁牛排,西冷牛排,臭鳜鱼,牛肉汤,椰汁西米,牛排捞面,石板蒜蓉虾,羊肉串
安徽,安庆,2017-05-11,肥西老母鸡汤,梅菜扣肉,农家蒸蛋,竹笋蒸鸡翅,牛排,黑椒牛肉,烤鱼,酸菜鱼,椒盐猪手,龙虾盖浇饭
安徽,黄山,2017-05-11,臭鳜鱼,跳水鱼,笋尖烧肉,铁板毛豆腐,土鸡汤,石耳炖土鸡,酱排骨,老母鸡汤,石耳炒蛋,笋干烧肉
安徽,滁州,2017-05-11,花甲,川味火锅,烤五花肉,披萨,椒盐小土豆,鱼咬羊,黑椒牛肉,神仙鸡,铁板鱿鱼,鸡翅
安徽,阜阳,2017-05-11,蔬果沙拉,肉蟹煲,酸菜鱼,杏香海皇卷,雪花牛排,鸡中翅,拔丝红薯,大盘鸡,干锅土豆片,韩式烤肉比萨
安徽,宿州,2017-05-11,石锅拌饭,烤猪蹄,培根,烤鱿鱼,烤肉,红豆双皮奶,铁板虾,锅蒸饼,山城辣子鸡
安徽,六安,2017-05-11,扣肉,鸡汤,吊锅土鸡,葱油鸡,天堂贡鱼,獐子肉吊锅,栗子粉,笋干红烧肉,鸡中翅,艾蒿饼
安徽,亳州,2017-05-11,吮指凤爪,石锅烧汁豆腐,牛肉馍,孜然菠菜,牛肉,麻辣烫,黑椒牛排,话梅排骨,披萨,沸腾鱼
安徽,池州,2017-05-11,臭鳜鱼,九华石鱼,石耳炒蛋,石耳土鸡蛋,石耳炒鸡蛋,素排骨,九华三鲜,野芹干丝,石耳老鸡汤,徽州臭鳜鱼
安徽,宣城,2017-05-11,臭鳜鱼,手枪腿,杂鱼锅仔,铁板蒜蓉虾,椒盐锅巴虾,黄牛肉锅,铁板三臭,小河鱼,三鲜锅巴,老母鸡汤
福建,,2017-05-11,潮汕火锅,姜母鸭,糖醋里脊,香酥芋泥鸭,黄鱼煮面线,三文鱼刺身,椒盐虾菇,奇味虾,鱿鱼酱油水,鸡汤捞面线
福建,晋江,2017-05-11,三文鱼刺身,牛排,烤生蚝,帝王蟹,煎鹅肝,挪威三文鱼,海鲜姿造,川味火锅,石锅牛肉,北极贝刺身
福建,福州,2017-05-11,三文鱼刺身,刺身拼盘,牡丹虾,佛跳墙,荔枝肉,海胆刺身,甜虾刺身,烤鳗鱼,椒盐虾菇,鸡翅饺子
福建,厦门,2017-05-11,姜母鸭,糖醋里脊,香酥芋泥鸭,黄鱼煮面线,潮汕火锅,奇味虾,鱿鱼酱油水,炒花蛤,椒盐虾菇,鸡汤捞面线
福建,莆田,2017-05-11,炭烤牛小排,蛋黄酱焗虾,厚烧牛舌,铁板鹅肝,酸汤鱼,概念烤虾,甜虾刺身,荔枝肉,迷踪虾,黄金珍奶
福建,三明,2017-05-11,牛肉汤,金包银,拌面,扁肉,有机鱼,咸水鸭,烧麦,农家豆腐,煎饺,粿条
福建,泉州,2017-05-11,潮汕火锅,香煎山地鸡,九香牛肉,卤水豆腐,萝卜饭,牛排,炸醋肉,鸡汤捞面线,干炒牛河,芝士土豆泥
福建,漳州,2017-05-11,椒盐河虾,培根,虾饺皇,清蒸野生光鱼,蒸凤爪,观音菜,榴莲酥,羊肉串,奶香手撕饼,虾…
福建,南平,2017-05-11,牛肉,剁椒鱼头,泡椒田鸡
福建,龙岩,2017-05-11,牛肉水饺,腱子肉,雪花脖兰,酱大骨,虎皮凤爪,牛肉饼汤,私房酸菜鲈鱼,椒盐玉米,小龙虾,榴莲披萨
福建,宁德,2017-05-11,香锅牛蛙,番茄黑鱼煲,干锅包菜,印度飞饼,私房酸汤鱼,鱼香茄子,洋烧龙骨,美式火焰牛排,烤生蚝,窝蛋牛肉
江西,,2017-05-11,油浸鱼,五花肉,川味火锅,三文鱼刺身,香辣凤爪,腊味吊锅饭,霸王辣蟹脚,重庆豆花烤鱼,牛排,虾饺皇
江西,南昌,2017-05-11,油浸鱼,五花肉,三文鱼刺身,香辣凤爪,腊味吊锅饭,霸王辣蟹脚,虾饺皇,槟榔鸭,糯香排骨,桂花红烧肉
江西,景德镇,2017-05-11,老景德拌冷粉,鱼头炖豆冲,小抄黄牛肉,砂锅美味黄花鱼,辣卤蟹钳,肉焖面,农忙水蒸蛋,鸭五件,啤酒鸭,石锅年糕牛仔骨
江西,萍乡,2017-05-11,全麦土司,萍乡小炒肉,跳跳鱼,莲花血鸭,干锅牛蛙,蚂蚁上树,烤翅,童子鸡,五花肉,猪蹄
江西,九江,2017-05-11,菜油辣香鸡,笋衣烧肉,鸡爪,红烧肉,川味火锅,羊肉串,黄豆皖鱼,红烧龙虾,八戒烤鱼,牛排
江西,新余,2017-05-11,泡芙,蛋挞,糖醋排骨,西冷牛排,手撕麵包,小炒牛肉,一锅鲜,平锅小黄鱼,无骨凤爪,铁板菲力牛排
江西,鹰潭,2017-05-11,芦溪鱼,上清豆腐,野菇炒鸡蛋,小龙虾,板栗烧土鸡,香闷鸡,红烧鱼块,观音菜,爆炒河虾,黑木耳炒鸡蛋
江西,赣州,2017-05-11,重庆豆花烤鱼,川味火锅,烤鱼,扯面,牛肉,扇贝,糖醋排骨,红糖银耳汤,牛肚,花蛤粉
江西,吉安,2017-05-11,干蒸土鸡,井冈豆皮炒蛋,蜜汁全鱼,南瓜花炒土鸡蛋,井冈豆皮,石蛙,家乡豆腐,冬笋板鸭,小炒麂子肉,干锅羊肉
江西,宜春,2017-05-11,闻香鱼,石锅鱼,酸菜汤圆,茶油肚包鸡,云姑土鸡,烤鸡,硒泉石锅鱼,铁板牛仔骨,炸油条,榴莲酥
江西,抚州,2017-05-11,蟹黄干捞粉丝,手抓龙虾,烤生蚝,牛排,铁板基围虾,童子鸡,龙虾刺身,山药年糕,肉蟹煲,茶香手撕鸭
江西,上饶,2017-05-11,口水鱼,红烧土鸡,糊豆腐,粽叶蒸猪蹄,红烧小河鱼,蒜香鱼,油浸鱼,土鸡煲,秘制猪脚,竹笋腊肉
山东,,2017-05-11,三文鱼刺身,糖醋鲤鱼,羊肉串,墨鱼水饺,蜜汁排骨串,油泼扇贝,蒜蓉粉丝虾,美极焗铁棍山药,肉松焗蟹味菇,鲅鱼饺子
山东,青岛,2017-05-11,三文鱼刺身,墨鱼水饺,蜜汁排骨串,油泼扇贝,蒜蓉粉丝虾,美极焗铁棍山药,肉松焗蟹味菇,麻婆豆腐,鲅鱼饺子,牛排
山东,济南,2017-05-11,羊肉串,荷香糯米排骨,培根土豆皮,麻辣小龙虾,碳烤生蚝,烤羊排,芥末章鱼,香辣蟹,糖醋鲤鱼,石锅拌饭
山东,淄博,2017-05-11,糖醋鲤鱼,三文鱼刺身,九转大肠,玉米焖排骨,京味爆肚,虾饺皇,卤肉烧饼,蜜汁梅肉,黄花鱼水饺,京酱肉丝
山东,枣庄,2017-05-11,辣子鸡,培根,菜煎饼,运河鲤鱼,鸭蛋粉皮,瓦罐凤爪,运河青虾,红烧肉,酱骨,香辣鲤鱼
